BR 11 2013 027582 0,27/04/2012,USO DE CELULASE E GLICOAMILASE PARA APRIMORAR OS RENDIMENTOS DE ETANOL DE FERMENTAÇÃO,C12P 7/06
BR 11 2013 027260 0,26/04/2012,REDUÇÃO DE CONCENTRAÇÃO DE ACETATO DE ETILA EM CORRENTES DE RECICLO PARA OS PROCESSOS DE PRODUÇÃO DE ETANOL,C07C 29/149
BR 11 2013 026193 5,11/04/2012,COMPOSIÇÕES E MÉTODOS PARA A PRODUÇÃO AUMENTADA DE ETANOL A PARTIR DE BIOMASSA,E21B 44/00
BR 11 2013 025716 4,06/04/2012,"CEPA BACTERIANA RECOMBINANTE, PROCESSO PARA A PRODUÇÃO DE UMA CEPA DE ZYMOMONAS E MÉTODO PARA A PRODUÇÃO DE ETANOL",C12N 9/04
BR 12 2019 017739 2,05/04/2012,MICRO-ORGANISMO RECOMBINANTE COMPREENDENDO UMA DELEÇÃO DE ENZIMAS NATIVAS QUE ATUAM PARA PRODUZIR GLICEROL E/OU REGULAR A SÍNTESE DE GLICEROL E VIAS METABÓLICAS SINTÉTICAS PARA CONVERTER UMA FONTE DE CARBOIDRATO A ETANOL,C12P 7/06
BR 11 2013 026228 1,04/04/2012,"PROCESSO DE PRODUÇÃO DE ETANOL E DE SOLVENTES, A PARTIR DE BIOMASSA LIGNOCELULÓSICA COM RECICLAGEM DE UM VINHO BUTÍLICO OBTIDO POR FERMENTAÇÃO DAS PENTOSES",C12P 7/10
BR 10 2012 007299 8,30/03/2012,ARRANJO ENERGÉTICO E REAPROVEITAMENTO DE EFLUENTES PARA A PRODUÇÃO CONJUNTA E EFICIENTE DE ETANOL DE PRIMEIRA E SEGUNDA GERAÇÃO,C12P 7/10
BR 11 2013 025342 8,29/03/2012,PRODUÇÃO DE ETANOL DE ÁCIDO ACÉTICO UTILIZANDO CATALISADOR DE CABONETO DE MOLIBDÊNIO,C07C 29/149
BR 11 2013 026401 2,27/03/2012,Processo para a produção de etanol a partir de uma biomassa celulósica ou lignocelulósica,C12P 7/10
BR 10 2012 005707 7,14/03/2012,"COMPOSIÇÃO DE ADITIVO PARA COMBUSTÍVEIS A BASE DE ETANOL, MÉTODO PARA PREPARAÇÃO E USOS",C10L 1/18
BR 11 2013 023438 5,14/03/2012,SISTEMAS E MÉTODOS PARA MELHORAR O RENDIMENTO DO ETANOL,C12P 7/06
BR 11 2013 030814 1,02/03/2012,MÉTODO PARA A PRODUÇÃO DE ETANOL USANDO BASIDIOMICETOS,C12P 7/06
BR 11 2013 020645 4,14/02/2012,MÉTODOS E SISTEMAS ÚTEIS PARA SECAR ETANOL,C07C 29/76
BR 11 2013 024126 8,10/02/2012,MÉTODO PARA A RECUPERAÇÃO DE ÓLEO DA PRODUÇÃO DE ETANOL A PARTIR DE MILHO,C11B 1/10
BR 11 2013 027217 1,11/01/2012,PROCESSO PARA A PRODUÇÃO DE ETANOL EMPREGANDO MÚLTIPLOS LEITOS CADA UM TENDO DIFERENTES CATALISADORES,C07C 29/149
BR 11 2013 014964 7,16/12/2011,"ADUCTO SÓLIDO COMPREENDENDO CLORETO DE MAGNÉSIO E ETANOL, PROCESSO PARA SUA PREPARAÇÃO, COMPONENTES DE CATALISADOR SÓLIDOS, CATALISADOR E PROCESSO PARA A POLIMERIZAÇÃO DE OLEFINAS",C08F 10/00
BR 11 2013 017965 1,15/12/2011,MÉTODOS E COMPOSIÇÕES PARA SISTEMAS PROMOTORES INDUZÍVEIS POR ETANOL MODIFICADOS.,C12Q 1/68
BR 11 2013 014912 4,13/12/2011,"MICRO-ORGANISMO RECOMBINANTE, POLINUCLEOTÍDEO, POLIPEPTÍDEO, MÉTODO PARA A PRODUÇÃO DE UM ZYMOMONAS RECOMBINANTE ETANOLOGÊNICO E MÉTODO PARA A PRODUÇÃO DE ETANOL",C12N 1/20
PI 1105586-3,09/12/2011,COMPOSIÇÃO PARA FORMULAÇÃO DE BIOCOMBUSTÍVEL PELA MESCLA DE ETANOL MAIS BIODIESEL E ADITIVO E SUA APLICAÇÃO,C10L 1/08
BR 11 2013 011997 7,07/12/2011,"""MÉTODOS PARA PRODUZIR UMA SOLUÇÃO AQUOSA CONCENTRADA DE AÇÚCAR E PARA PRODUZIR ETANOL COMO USO DE UMA LEVEDURA""",C13K 1/04
BR 11 2013 013696 0,02/12/2011,CEPA DE LEVEDURA E MÉTODO PARA PRODUZIR ETANOL,C12N 9/04
PI 1106134-0,25/11/2011,COMPOSIÇÃO PARA FORMULAÇÃO DE ADITIVO PARA ETANOL ANIDRO E HIDRATADO A BASE DE GLICERINA E SUA APLICAÇÃO,C10L 1/02
BR 11 2013 012130 0,22/11/2011,COMPOSIÇÕES E MÉTODOS PARA TITULAÇÃO AUMENTADA DE ETANOL A PARTIR DE BIOMASSA,C12P 7/06
BR 11 2013 011815 6,15/11/2011,"CEPA DE SACCHAROMYCES CEREVISIAE, E MÉTODO DE PRODUÇÃO DE ETANOL",C12N 15/01
PI 1105478-6,11/11/2011,MÉTODO PARA A DETERMINAÇÃO DO ÍNDICE DE ACIDEZ DE ETANOL E BIODIESEL BASEADO EM TITULAÇÃO COULOMÉTRICA,G01N 27/26
BR 11 2013 011375 8,09/11/2011,"MÓDULO DE SEPARAÇÃO DE FLUIDOS/SÓLIDO PARA SEPARAR UMA MASSA PRESSURIZADA DE FLUIDO QUE CONTÉM SÓLIDOS, MÓDULO DE SEPARAÇÃO DE FLUIDO/SÓLIDO PARA USO COM UMA EXTRUSORA DE ROSCA QUE TEM UM TAMBOR DE EXTRUSÃO, UM BLOCO DE EXTRUSORA E UMA ROSCA DE EXTRUSORA GIRATÓRIA RECEBIDA DE MODO JUSTO NO TAMBOR DE EXTRUSORA, PROCESSO PARA PRÉ-TRATAMENTO CONTÍNUO DE BIOMASSA LIGNOCELULÓSICA ANTES DE HIDRÓLISE E FERMENTAÇÃO DA BIOMASSA PARA ETANOL CELULÓSICO,SISTEMA PARA O PRÉ-TRATAMENTO CONTINUO DE BIOMASSA LIGNOCELULÓSICA ANTES DA HIDRÓLISE E FERMENTAÇÃO DA BIOMASSA PARA ETANOL CELULÓSICO E PROCESSO PARA TRATAR BIOMASSA",C08H 8/00
BR 11 2013 027033 0,09/11/2011,SEPARAÇÃO DA ÁGUA A PARTIR DO ETANOL EM BRUTO,C07C 29/80
BR 11 2013 027176 0,09/11/2011,PROCESSO DE REMOÇÃO DE ÁGUA DE MISTURAS DE ETANOL,C07C 29/149
BR 11 2014 011176 6,09/11/2011,Composição líquida para o cuidado oral com menos de 5% em peso de etanol e seu método de produção,A61K 8/34
PI 1106911-2,08/11/2011,PROCESSO PARA PRODUÇÃO DE PROPENO A PARTIR DO ETANOL,C07C 1/24
PI 1106666-0,07/11/2011,PROCESSO ENZIMÁTICO A FRIO PARA PRODUÇÃO DE ETANOL,C12P 7/06
PI 1106803-5,13/10/2011,PROCESSO DE OBTENÇÃO DE ÁCIDO ACÉTICO A PARTIR DE ETANOL,C07C 51/235
BR 11 2014 007736 3,12/10/2011,"PROCESSO E SISTEMA DE DESTILAÇÃO REATIVA PARA PRODUZIR ACETATO DE ETILA DE PUREZA ELEVADA A PARTIR DE ETANOL, E, PROCESSO DE DESTILAÇÃO REATIVA PARA PRODUZIR FORMIATO DE METILA A PARTIR DE METANOL",C07C 67/54
PI 1103905-1,10/10/2011,"COMPOSTO, E, MÉTODO PARA MARCAR UM HIDROCARBONETO DE PETRÓLEO, COMBUSTÍVEL DE BIODIESEL OU COMBUSTÍVEL DE ETANOL",C10L 1/00
BR 11 2013 008048 5,06/10/2011,"POLIPEPTÍDEOS, COMPOSIÇÃO, CALDO DE FERMENTAÇÃO, MÉTODOS PARA SACRIFICAR BIOMASSA E PARA PRODUZIR ETANOL, ÁCIDO NUCLEICO, VETOR, CÉLULAS RECOMBINANTE E HOSPEDEIRA E MÉTODOS PARA PRODUZIR POLIPEPTÍDEO E PARA GERAR POLIPEPTÍDEO DE CBH I VARIANTE TOLERANTE A PRODUTO E ÁCIDO NUCLEÍCO",C12N 9/42
PI 1104363-6,04/10/2011,FORMULAÇÃO DE UM COMBUSTÍVEL A PARTIR DE UMA MISTURA DE ETANOL E ADITIVOS ESPECIAS PARA O USO EM MOTORES A ÓLEO DIESEL,C10L 1/02
BR 11 2013 006336 0,29/09/2011,"(R)-(E)-2(4-(2-(5-(1-(3,5-DICLORO PIRIDIN-4-IL) ETÓXI)-1H-INDAZOL-3-IL)VINIL-1-H-PIRAZOL-1-IL) ETANOL CRISTALINO",C07D 401/14
BR 11 2013 006066 2,27/09/2011,MÉTODO PARA PRODUZIR ETANOL UTILIZANDO BIOMASSA CELULÓSICA COMO MATÉRIA-PRIMA,C12P 7/06
BR 11 2013 006305 0,13/09/2011,"PROCESSO PARA PREPARAR ÁCIDO ACRÍLICO A PARTIR DE ETANOL E FORMALDEÍDO, ÁCIDO ACRÍLICO, E, FASE LÍQUIDA P",C07C 51/373
BR 11 2013 003946 9,23/08/2011,"USO DE DIIDROMIRICETINA PARA A PREPARAÇÃO DE UM MEDICAMENTO A SER ADMINISTRADO A RECEPTORES GABAA QUE SERÃO, SÃO E/OU FORAM EXPOSTOS A ETANOL E USO DE DIIDROMIRICETINA PARA A PREPARAÇÃO DE UM MEDICAMENTO A SER ADMINSTRADO A RECPTORES GABAA ANTES, DURANTE E/OU DEPOIS DA EXPOSIÇÃO AO ETANOL .",A61K 31/353
PI 1106528-1,05/08/2011,ELETROCATALISADORES CONTENDO PLATINA E BISMUTO PARA APLICAÇÃO EM CÉLULAS A COMBUSTÍVEL ALCALINAS UTILIZANDO ETANOL DIRETAMENTE COMO COMBUSTÍVEL,H01M 4/02
BR 11 2013 002302 3,04/08/2011,MÉTODO DE PRODUÇÃO DE ETANOL USANDO LEVEDURA DE FERMENTAÇÃO ALCOÓLICA,C12N 1/16
BR 12 2019 020410 1,04/08/2011,MÉTODO DE PRODUÇÃO DE ETANOL,C12N 1/16
BR 11 2012 029767 8,03/08/2011,COMPOSIÇÕES DE ETANOL COMBUSTÍVEL DESNATURADAS PARA MISTURAR COM GASOLINA OU COMBUSTÍVEL DIESEL PARA O USO COMO COMBUSTÍVEIS DE MOTOR,C07C 31/08
BR 11 2012 033297 0,03/08/2011,MISTURAS DE ETANOL/COMBUSTÍVEL PARA USO COMO COMBUSTÍVEIS PARA MOTOR,C07C 31/08
BR 11 2012 066480 8,03/08/2011,COMPOSIÇÕES DE ETANOL,C07C 31/08
BR 11 2012 033480 8,03/08/2011,Composições de etanol.,C07C 31/08
BR 11 2014 003783 3,03/08/2011,REDUÇÃO DE ACETAIS DURANTE O PROCESSO DE SEPARAÇÃO DE ETANOL,C07C 29/149
BR 11 2013 028893 0,27/07/2011,"CEPA DE LEVEDURA KLUYVEROMYCES LACTIS E MÉTODOS PARA A PRODUÇÃO DE AÇÚCARES,ETANOL, BETA-GALACTOSIDASE E BIOMASSA",C12N 1/16
BR 11 2013 001123 8,21/07/2011,APARELHO E MÉTODO PARA A PRODUÇÃO DE ETANOL,C12M 1/00
PI 1103644-3,12/07/2011,"COMPOSIÇÃO DE ADITIVO PARA COMBUSTÍVEIS A BASE DE ETANOL, MÉTODO PARA PREPARAÇÃO E USO",C10L 1/18
BR 11 2012 029579 9,08/07/2011,REATOR DE ACABAMENTO PARA PURIFICAR ETANOL,C07C 29/90
BR 11 2012 032411 0,01/07/2011,SISTEMA DE RECUPERAÇÃO DE ÁCIDO FRACO PARA PROCESSOS DE SEPARAÇÃO DE ETANOL,C07C 31/08
BR 11 2012 031844 6,28/06/2011,"CEPA BACTERIANA RECOMBINANTE, PROCESSO PARA APERFEIÇOAR A UTILIZAÇÃO DE XILOSE EM UMA CEPA BACTERIANA RECOMBINANTE E MÉTODO PARA PRODUÇÃO DE ETANOL",C12N 9/92
BR 11 2012 033734 3,27/06/2011,"PROCESSO PARA DESLIGNIFICAR UM MATERIAL LIGNOCELULÓSICO E MÉTODOS DE OBTENÇÃO DE PAPEL, DE OBTENÇÃO DE ETANOL CELULÓSICO, DE FRACIONAMENTO DE BIOMASSA E DE OBTENÇÃO DE BIOCOMBUSTÍVEIS.",D21C 9/10
PI 1106897-3,20/06/2011,MÉTODO DE OBTENÇÃO DE SUSPENSÃO COLOIDAL PARA ENSAIOS ENZIMÁTICOS A PARTIR DE BIOMASSA VEGETAL E USO DA SUSPENSÃO COLOIDAL EM DETECÇÃO DE ATIVIDADES ENZIMÁTICAS SOBRE BAGAÇO DE CANA DE AÇÚCAR PARA PRODUÇÃO DE ETANOL DE SEGUNDA GERAÇÃO,C12Q 1/34
PI 1103071-2,13/06/2011,PROCESSO PARA SÍNTESE DE ETIL BENZENO A PARTIR DE ETANOL E BENZENO,C07C 2/66
PI 1102239-6,26/05/2011,"COMPOSTO, E, MÉTODO PARA MARCAR UM HIDROCARBONETO DE PETRÓLEO, COMBUSTÍVEL BIODIESEL OU COMBUSTÍVEL ETANOL",C07C 15/16
PI 1102238-8,26/05/2011,"MÉTODOS PARA MARCAR E PARA IDENTIFICAR UM HIDROCARBONETO DE PETRÓLEO, COMBUSTÍVEL BIODIESEL OU COMBUSTÍVEL ETANOL",C10L 1/185
BR 11 2013 000301 4,17/05/2011,PROCESSO PARA A PREPARAÇÃO DE ETANOL E ÁLCOOIS SUPERIORES,C07C 29/32
BR 11 2012 028507 6,06/05/2011,PROCESSO PARA RECUPERAÇÃO DE ETANOL COM EXTRAÇÕES LATERAIS PARA REGULAR AS CONCENTRAÇÕES DE C3 + ALCOÓIS,C07C 29/149
BR 11 2012 028453 3,06/05/2011,PROCESSO PARA PRODUZIR ETANOL,C07C 29/149
BR 11 2012 028290 5,05/05/2011,"LEVEDURA RECOMBINANTE, PROCESSO PARA CONVERTER BIOMASSA EM ETANOL E MEIO DE FERMENTAÇÃO COMPREENDENDO DITA LEVEDURA",C12N 1/18
BR 12 2019 018679 0,05/05/2011,"MICRO-ORGANISMOS RECOMBINANTES, PROCESSOS PARA CONVERTER BIOMASSA EM ETANOL, ACETONA, ISOPROPANOL OU ACETATO DE ETILA, CEPAS DE LEVEDURA, MEIO DE FERMENTAÇÃO, MÉTODO PARA PRODUZIR UM CEPA DE LEVEDURA E MÉTODO PARA GERAR UMA CÉLULA HOSPEDEIRA DE LEVEDURA RECOMBINANTE",-
PI 1101818-6,29/04/2011,PROCESSO FLEXÍVEL DE TRANSFORMAÇÃO DO ETANOL EM DESTILADOS MÉDIOS UTILIZANDO UM SISTEMA CATALÍTICO HOMOGÊNEO E UM SISTEMA CATALÍTICO HETEROGÊNEO,C07C 1/24
PI 1101819-4,29/04/2011,PROCESSO DE PRODUÇÃO DE BASES DE HIDROCARBONETOS DESTILADOS MÉDIOS A PARTIR DE UMA CARGA DE ETANOL QUE É PRODUZIDA A PARTIR DE FONTE RENOVÁVEL OBTIDA DA BIOMASSA,C10G 50/00
BR 11 2012 026370 6,04/04/2011,LEVEDURA INDUSTRIAL CAPAZ DE PRODUZIR ETANOL A PARTIR DE PELO MENOS UMA PENTOSE,C12P 7/10
BR 11 2012 023822 1,25/03/2011,"MÉTODOS PARA PRODUZIR UM VARIANTE DE FITASE, PARA MELHORAR O VALOR NUTRICIONAL DE UMA RAÇÃO ANIMAL, PARA PRODUZIR UM PRODUTO DE FERMENTAÇÃO E PARA PRODUZIR ETANOL, VARIANTE DE FITASE, COMPOSIÇÃO, E, USO DO VARIANTE DE FITASE OU DE UMA COMPOSIÇÃO",A23K 10/10
BR 11 2012 023808 6,25/03/2011,"MÉTODOS PARA PRODUZIR UM VARIANTE DE FITASE, PARA MELHORAR O VALOR NUTRICIONAL DE UMA RAÇÃO ANIMAL, PARA O TRATAMENTO DE PROTEÍNAS VEGETAIS, PARA SINTETIZAR UM PRODUTO DE FERMENTAÇÃO, PARA PRODUZIR ETANOL, POLINUCLEOTÍDEO, CONSTRUTO DE ÁCIDO NUCLEÍCO, VETOR DE EXPRESSÃO RECOMBINANTE, CÉLULA HOSPEDEIRA RECOMBINANTE, PLANTA TRANSGÊNICA, COMPOSIÇÃO, PROCESSO PARA REDUZIR OS NÍVEIS DE FITASE NO ESTERCO ANIMAL, E, USO DO VARIANTE DE FITASE",C12N 9/16
PI 1101233-1,23/03/2011,BIOANODO PARA BIOCÉLULAS A COMBUSTÍVEL ETANOL/ 02 E PROCESSO PARA PREPARAR O MESMO,H01M 8/16
PI 1101002-9,21/03/2011,PROCESSO PARA OBTENÇÃO DE COMPOSTOS QUÍMICOS UTILIZANDO A VINHAÇA PRODUZIDA NAS USISNA DE PRODUÇÃO DE ETANOL,-
BR 11 2012 023630 0,16/03/2011,MÉTODO PARA PRODUZIR ETANOL E COMPOSIÇÃO,C12P 7/06
BR 11 2012 023534 6,16/03/2011,"CULTURA BIOLOGICAMENTE PURA DO MICRORGANISMO CLOSTRIDIUM COSKATTI, E, MÉTODO PARA PRODUZIR ETANOL",C12N 1/20
BR 12 2019 003653 5,16/03/2011,MÉTODO PARA PRODUZIR ETANOL,C12P 7/06
BR 11 2012 021062 9,18/02/2011,PROCESSO PARA A PRODUÇÃO DE ACETATO DE ETILA A PARTIR DE ETANOL,C07C 67/40
BR 11 2012 019035 0,01/02/2011,"""PROCESSO PARA VAPORIZAÇÃO DE ÁCIDO ACÉTICO PARA PROCESSOS DE HIDROGENAÇÃO PARA PRODUZIR ETANOL"".",C07C 29/149
BR 11 2012 019032 6,01/02/2011,"""PROCESSO PARA PURIFICAÇÃO DE ETANOL""",C07C 29/149
BR 11 2012 019406 2,01/02/2011,PROCESSO PARA PURIFICACAO DE UM PRODUTO DE ETANOL BRUTO,C07C 29/149
BR 11 2012 019360 0,01/02/2011,PROCESSOS PARA A PRODUÇÃO DE ETANOL DESNATURADO.,C07C 29/149
BR 11 2012 019156 0,01/02/2011,PROCESSO PARA RECUPERAÇÃO DE ETANOL,C07C 29/149
BR 11 2012 019367 8,01/02/2011,PROCESSO PARA INTEGRAÇÃO DE CALOR PARA PRODUÇÃO DE ETANOL E PROCESSO DE PURIFICAÇÃO.,C07C 29/149
BR 11 2012 019371 6,01/02/2011,PROCESSOS PARA MAXIMIZAR A FORMAÇÃO DE ETANOL NA HIDROGENAÇÃO DE ÁCIDO ACÉTICO.,C07C 29/149
BR 11 2012 019310 4,01/02/2011,PROCESSOS PARA PURIFICAÇÃO DE ETANOL,C07C 29/149
BR 11 2012 019307 4,01/02/2011,PROCESSO PARA PRODUZIR COMPOSIÇÕES DE ETANOL ANIDRAS,C07C 29/149
BR 11 2012 019418 6,01/02/2011,PREPARAÇÃO E USO EM UM CATALSIADOR PARA PRODUÇÃO DE ETANOL COMPREENDENDO UM MODIFICADOR DE SUPORTE CRISTALINO,B01J 21/08
BR 11 2012 019345 7,01/02/2011,COMPOSIÇÕES DE ETANOL.,C07C 29/149
BR 11 2012 019413 5,01/02/2011,PROCESSO PARA PRODUCAO DE UMA CORRENTE DE ALIMENTACAO DE ESTER PARA PRODUCAO DE ESTERES E COPRODUCAO DE ETANOL,C07C 29/149
BR 11 2012 019270 1,01/02/2011,PROCESSO PARA A PRODUÇÃO DE ETANOL USANDO UMA COLUNA DE DESTILAÇÃO EXTRATIVA,C07C 29/149
BR 11 2012 019277 9,01/02/2011,PROCESSO PARA PRODUÇÃO DE UM SOLVENTE DE ACETATO DE ETILA E COPRODUÇÃO DE ETANOL,B01J 21/16
BR 11 2012 018694 9,26/01/2011,"""MÉTODOS PARA A PRODUÇÃO E A COLHEITA DE ETANOL E APARELHO PARA A PRODUÇÃO E A COLHEITA DO MESMO.""",C12M 1/00
BR 11 2012 015367 6,22/12/2010,MÉTODO PARA PRODUZIR ETANOL E PROCESSO DE SACARIFICAÇÃO-FERMENTAÇÃO,C12P 7/06
BR 11 2012 015509 1,17/12/2010,"MÉTODO DE AUMENTAR A FERMENTABILIDADE DE UM PROCESSO DE FERMENTAÇÃO DE UM MATERIAL DERIVADO DE CELULOSE PARA ETANOL, BUTANOL OU ÁCIDO SUCCÍNICO",C12P 7/10
BR 11 2012 013917 7,08/12/2010,UM MÉTODO PARA OBTENÇÃO DE ETANOL DURANTE A FERMENTAÇÃO,C12P 7/06
BR 11 2012 013211 3,29/11/2010,MÉTODO PARA COLETAR ETANOL,C12P 7/06
PI 1006058-8,23/11/2010,MÉTODO DE FERMENTAÇÃO DE UM AMIDO A ETANOL E CALDO DE FERMENTAÇÃO,C12P 7/10
BR 11 2012 011957 5,22/11/2010,SISTEMA DE TANQUE DE COMBUSTÍVEL VOLTADO PARA VEÍCULOS ABASTECIDOS A GASOLINA E FLEXÍVEIS AO ETANOL FAZENDO USO DE REFORÇO DE OCTANO POR DEMANDA DIRETA COM INJEÇÃO DE ETANOL,F02D 19/08
BR 11 2013 011473 8,11/11/2010,PROCESSO PARA PRODUÇÃO DE ETANOL USANDO LINHAGEM DE LEVEDURA RECOMBINANTE,C12P 7/18
PI 1015219-9,04/11/2010,"PROCESSOS PARA PRODUZIR E PARA MODIFICAR UM CO-PRODUTO ALIMENTAR, PROCESSO PARA APRIMORAR A CONVERSÃO DO AMIDO A PARTIR DO MATERIAL VEGETAL EM ETANOL, E, PROCESSO PARA FERMENTAÇÃO DO ETANOL DO MATERIAL VEGETAL",C12P 7/08
PI 1006315-3,29/10/2010,ADITIVO FITOQUÍMICO LÍQUIDO DESTINADO À FERMENTAÇÃO DE MOSTO PARA OBTENÇÃO DE ETANOL,A01N 65/28
BR 11 2012 009770 9,26/10/2010,CATALISADOR PARA A PRODUÇAO DE ETANOL ATRAVÉS DA HIDROGENAÇÃO DE ÁCIO ACÉTICO QUE COMPREENDE PLATINA-ESTANHO SOBRE SUPORTE DE SILÍCIO,B01J 21/16
BR 11 2012 009824 1,26/10/2010,PROCESSO PARA A FABRICAÇÃO DE ETANOL A PARTIR DO ÁCIDO ACÉTICO COM A UTILIZAÇÃO DE CATALISADORES DE ÁCIDOS,B01J 23/00
BR 11 2012 008513 1,13/10/2010,"PROCESSO PARA A CONVERSÃO DE BIOMASSA EM ETANOL, PROCESSO PARA A SEPARAÇÃO DE MATERIAL CONTENDO ENERGIA DAS CORRENTES DE PROCESSO DO PROCESSO DE CONVERSÃO DE BIOMASSA EM ETANOL E PROCESSO PARA A RECUPERAÇÃO DE UM MATERIAL COMBUSTÍVEL QUEIMÁVEL",C12P 7/06
BR 11 2012 005843 6,05/10/2010,"PROCESSO PARA A PREPARAÇÃO DE CÁPSULAS SÓLIDAS COM ETANOL, CÁPSULAS SÓLIDAS COM ETANOL, PRODUTO DE CONSUMO COM CÁPSULAS SÓLIDAS E MÉTODO PARA ESTABILIDADE DO ARMAZENAMENTO DE DITAS CÁPSULAS SÓLIDAS",B01J 13/04
BR 12 2016 004370 3,05/10/2010,PROCESSO PARA A PREPARAÇÃO DE ETANOL DE MATERIAL LIGNOCELULÓSICO,C12P 7/10
PI 1003596-6,15/09/2010,SENSOR DE NÍVEL DE COMBUSTÍVEL E MÉTODO PARA MEDIR NÍVEL DE COMBUSTÍVEL POR CONDUTIVIDADE ELÉTRICA E MÉTODO PARA IDENTIFICAR O TIPO DE MISTURA ETANOL/GASOLINA DE UM COMBUSTÍVEL,G01F 23/24
PI 1004480-9,27/08/2010,"SISTEMA INTEGRADO PARA PRODUÇÃO DE ACETATO DE ETILA E ETANOL ANIDRO, PROCESSO INTEGRADO DE OBTENÇÃO DE ACETATO DE ETILA E ETANOL ANIDRO E, PRODUTO OBTIDO PELO MESMO",C07C 69/12
PI 1002970-2,18/08/2010,PROCESSO PARA A PRODUÇÃO DE HIDROGÊNIO A PARTIR DO ETANOL,C10G 45/12
C1 0905395-6,09/08/2010,PROCESSO PARA PRODUÇÃO DE ETANOL A PARTIR DA FERMENTAÇÃO DE FONTES DE AÇÚCARES EM MEIO FERMENTATIVO COM ALTO TEOR DE ETANOL,C12P 7/06
MU 9002030-8,28/07/2010,"CABOS DE IGNIÇÃO AUTOMOTIVOS PARA VEICULOS MOVIDOS A COMBUSTIVEIS GASOSOS, GAS GNV-GNC-GLP E CABOS DE IGNIÇÃO AUTOMOTIVOS PARA VEICULOS MOVIDOS A COMBUSTIVEIS LIQUIDOS GASOLINA E ALCOOL (ETANOL)",H01T 13/04
BR 12 2016 016052 1,23/07/2010,CÉLULAS DE LEVEDURA TRANSGÊNICA E MÉTODO PARA PREPARAR ETANOL A PARTIR DE ACETATO E UM CARBOIDRATO FERMENTÁVEL,-
BR 11 2012 001642 3,23/07/2010,CÉLULAS DE LEVEDURA TRANSGÊNICA E MÉTODO PARA PREPARAR ETANOL A PARTIR DE ACETATO E UM CARBOIDRATO FERMENTÁVEL,C12N 1/18
BR 11 2012 001152 9,15/07/2010,"POLINUCLEOTÍDEOS, POLIPEPTÍDEOS, E MÉTODOS PARA A PRODUÇÃO DE ÁCIDO LÁCTICO, PIRUVATO, SUCCINATO, FORMATO, ACETATO, ETANOL, ACETOÍNA OU 2,3-BUTANODIOL, E PARA A CONSTRUÇÃO DE UMA CEPA DE BACILLUS MODERADAMENTE TERMOFÍLICA CAPAZ DE CRESCER ENTRE 37 °C E 65 °C E DE UTILIZAR SACAROSE COMO UMA FONTE DE CARBONO",C12P 7/56
PI 1004486-8,14/07/2010,"PROCESSO DE PRODUÇÃO DE ETANOL A PARTIR DA HIDRÓLISE ENZIMÁTICA DE BIOMASSA, PROCESSO DE SEPARAÇÃO DA MATÉRIA-PRIMA DE HIDRÓLISE E USO DE CÉLULAS DE PARÊNQUIMA PARA OBTENÇÃO DE ETANOL",C12P 7/10
BR 11 2012 000599 5,06/07/2010,PROCESSO PARA A PRODUÇÃO FERMENTATIVA DE ETANOL A PARTIR DE UMA COMPOSIÇÃO DE AÇÚCAR COM O EMPREGO DE UMA CEPA DE LEVEDURA RECOMBINANTE,C12P 7/10
PI 1001971-5,30/06/2010,USINA PARA DESTILAÇÃO DE ETANOL,B01D 3/00
PI 1016009-4,29/06/2010,"INSTALAÇÃO PARA PRODUZIR ETANOL DE CANA-DE-AÇÚCAR COM MÚLTIPLOS ESTÁGIOS, UMA INSTALAÇÃO DE DESTILAÇÃO, UM GERADOR DE VAPOR E UMA TURBINA A VAPOR",C12P 7/06
PI 1013165-5,28/06/2010,PROCESSO PARA A PRODUÇÃO DE ENERGIA MECÂNICA OU ELÉTRICA A PARTIR DE COMBUSTÍVEL COMPREENDENDO ETANOL,F01N 5/02
PI 1010078-4,23/06/2010,"BACTÉRIA RECOMBINATE ETANOLOGÊNICA, MÉTODO PARA PRODUZIR UMA BACTÉRIA RECOMBINATE, KIT, CEPA DE E. COLI, E, MÉTODO DE PRODUÇÃO DE ETANOL",C12N 1/21
PI 1014646-6,22/06/2010,"MÉTODOS PARA PREPARAR E PARA FERMENTAR CARGA DE ALIMENTAÇÃO, PARA AUMENTAR A QUANTIDADE DE ETANOL, E PARA AUMENTAR A EFICIÊNCIA DE PRODUÇÃO DE ETANOL.",C12P 7/10
PI 1010108-0,10/06/2010,"MICRO-ORGANISMO RECOMBINANTE, PROCESSO PARA A GERAÇÃO DE UM MICRO-ORGANISMO RECOMBINANTE, PROCESSO PARA PRODUÇÃO DE ETANOL E MÉTODO PARA APRIMORAMENTO DA UTILIZAÇÃO DE ARABINOSE",C12N 1/21
BR 11 2012 000304 6,10/06/2010,PROCESSO PARA A DESIDRATAÇÃO DE ETANOL PARA PRODUZIR ETENO,C07C 1/24
PI 1001649-0,08/06/2010,"PROCESSO DE PREPARAÇÃO DE CATALISADORES DE COBRE SUPORTADO EM HIDROXIAPATITA, E SUA APLICAÇÃO NA SÍNTESE DIRETA DE CROTONALDEÍDO A PARTIR DO ETANOL",B01J 31/16
