,,,,,
WO2010097318,PCT/EP2010/051981,17.02.2010,WO,METHOD FOR THE DISTILLATIVE PROCESSING OF A METHANOL/WATER MIXTURE AND METHOD FOR PRODUCING ALKALI METHYLATES,B01D 1/28; B01D 3/00; B01D 3/14; C07C 29/70; C07C 31/30
WO2020078871,PCT/EP2019/077716,14.10.2019,WO,METHOD FOR PRODUCING DRIMANYL ACETATE COMPOUNDS,C12P 7/62; C12N 9/10
WO2014200817,PCT/US2014/041141,05.06.2014,WO,CONTROL OF CONDUCTIVITY IN ANAEROBIC FERMENTATION,C12N 1/20; C12M 1/34; C12P 7/06
BR6325895,PI 0412729-3,02.07.2004,BR,processo para a preparação de gránulos de uréia,B01J 2/16; B01J 2/16; C07C 273/00; C07C 273/14
WO2022129802,PCT/FR2021/052365,16.12.2021,WO,METHOD FOR PREPARING METHYL MERCAPTAN WITH TREATMENT OF GASEOUS WASTE,C07C 319/08; C07C 319/28; C07C 321/04
WO2014028434,PCT/US2013/054642,13.08.2013,WO,PROCESS FOR PRODUCING GLUCOSE FROM STARCH EMPLOYING THE ASPERGILLUS CLAVATUS ALPHA-AMYLASE AND A PULLULANASE,C12P 19/02; C12P 19/14; C12P 7/06; C12N 9/30; C12N 9/44; C12C 11/00; C11D 3/386; A23L 1/105; A23L 1/186; A21D 8/04; D06M 16/00
WO2012006217,PCT/US2011/042639,30.06.2011,WO,ESTERIFICATION OF VAPOR CRUDE PRODUCT IN THE PRODUCTION OF ALCOHOLS,C07C 29/149; C07C 67/08; C07C 29/88; C07C 29/90
WO2012148460,PCT/US2011/059901,09.11.2011,WO,PRODUCTION PROCESS OF ETHANOL VIA REDUCTION OF ACETIC ACID AND DISTILLATION,C07C 29/149; C07C 29/80; C07C 31/08
WO2021126966,PCT/US2020/065293,16.12.2020,WO,PROCESSES FOR PRODUCING FERMENTATION PRODUCTS,C12P 7/06; C12P 19/00
WO2012089517,PCT/EP2011/072865,15.12.2011,WO,ENZYME PREPARATION FROM KOJI FERMENTATION,A23J 3/00; A23J 3/34; C12N 9/62; C12P 21/06; A23L 1/28
WO2022109716,PCT/CA2021/051565,04.11.2021,WO,PROCESS FOR PRODUCTION OF ACETIC ACID AND ACRYLIC ACID FROM WASTE CARBON CONTAINING MATERIALS WITH REDUCED CARBON FOOTPRINT,C07C 57/05; C07C 29/151; C07C 51/09; C07C 67/40
WO2013146738,PCT/JP2013/058698,26.03.2013,WO,"STEM LENGTH ASSOCIATED MARKER DERIVED FROM GENOME OF WILD SUGARCANE SPECIES, AND USE THEREOF",C12Q 1/68; A01H 1/02; C12N 15/09
WO2014201439,PCT/US2014/042432,14.06.2014,WO,METHODS TO ENHANCE MICROBIAL CONVERSION OF CELLULOSIC BIOMASS WITH MECHANICAL AUGMENTATION,C12P 7/06
WO2020161280,PCT/EP2020/053081,07.02.2020,WO,OPTIMIZED METHOD FOR INDUSTRIAL EXPLOITATION OF UNICELLULAR RED ALGAE,C07K 14/405; C12N 1/06; C12N 1/12; C12P 17/18; A23L 33/195
WO2018153727,PCT/EP2018/053535,13.02.2018,WO,PROCESS FOR THE PREPARATION OF UNSATURATED CARBOXYLIC ACIDS BY CARBONYLATION OF ALLYL ALCOHOLS AND THEIR ACYLATION PRODUCTS,C07C 67/08; C07C 51/09; C07C 51/12; C07C 51/353; C07C 57/00; C07C 57/03; C07C 57/26; C07C 69/52; C07D 307/92; C12P 7/40; C12P 7/62
WO2021092173,PCT/US2020/059110,05.11.2020,WO,"METHODS OF IDENTIFYING, SELECTING, AND PRODUCING SOUTHERN CORN RUST RESISTANT CROPS",C12N 5/04; C12N 5/14; C12N 5/82
WO2013072868,PCT/IB2012/056452,15.11.2012,WO,USE OF FRUCTOKINASES AND SUCROSE SYNTHASES FOR INCREASING CELL WALL POLYMERS,A01H 5/00; C12N 15/82
WO2014039984,PCT/US2013/058786,09.09.2013,WO,METHOD AND APPARATUS FOR COOLING PRETREATED BIOMASS PRIOR TO MIXING WITH ENZYMES,C12M 1/40; C12P 19/02; C12M 1/00; C12P 5/00
WO2016044713,PCT/US2015/050923,18.09.2015,WO,NON-NATURAL MICROBIAL ORGANISMS WITH IMPROVED ENERGETIC EFFICIENCY,C12P 7/42; C12P 7/16
WO2014011867,PCT/US2013/050062,11.07.2013,WO,METHOD FOR PRODUCING C2 OXYGENATES BY FERMENTATION USING HIGH OXIDATION STATE SULFUR,C12P 7/00; C12P 9/00; C12P 7/06; C12P 7/16
WO2006026278,PCT/US2005/030030,23.08.2005,WO,METHOD FOR REDUCING ACRYLAMIDE FORMATION IN THERMALLY PROCESSED FOODS,A23B 7/02
WO2015166387,PCT/IB2015/052991,24.04.2015,WO,METHOD FOR INCREASING BIOMASS SYNTHESIS CAPACITY OF MICROORGANISMS AND MODIFIED MICROORGANISMS THEREFROM,C12N 15/63; C12N 1/00; C12N 1/38; C12N 15/79
WO2020100062,PCT/IB2019/059751,13.11.2019,WO,COMBINED EXPRESSION OF TREHALOSE PRODUCING AND TREHALOSE DEGRADING ENZYMES,C12N 9/24; C12N 1/18; C12P 7/06; C12R 1/865
WO2011112189,PCT/US2010/026844,10.03.2010,WO,ALKYLATED AROMATICS PRODUCTION,C07C 2/66; C07C 15/00; C07C 7/00; B01J 29/70; B01J 29/08
WO2022130343,PCT/IB2021/061974,17.12.2021,WO,FISCHER-TROPSCH PROCESSES PRODUCING INCREASED AMOUNTS OF ALCOHOLS,C10G 2/00; B01J 23/889; C07C 29/156; C07C 29/16
WO2019035058,PCT/IB2018/056201,16.08.2018,WO,SYSTEMS AND METHODS FOR THE PRODUCTION OF DIPHTHERIA TOXIN POLYPEPTIDES,C12N 15/70; C07K 14/34; C12N 1/20; C12N 1/21; C12N 15/09; C12N 15/31; C12N 15/90; C12P 21/02
WO2010113129,PCT/IB2010/051412,31.03.2010,WO,IMPROVED BIOMASS PRETREATMENT PROCESS,C12P 19/02; C12P 19/04; C13K 1/02; D21C 5/00
WO2011097065,PCT/US2011/021518,18.01.2011,WO,METHOD OF PRODUCING SUGARS USING A COMBINATION OF ACIDS TO SELECTIVELY HYDROLYZE HEMICELLULOSIC AND CELLULOSIC MATERIALS,C08B 1/00; C12P 19/00; C13B 10/00; C12P 7/10; C12P 13/02
WO2017096255,PCT/US2016/064759,02.12.2016,WO,REMOVAL OF ALDEHYDES IN ACETIC ACID PRODUCTION PROCESSES,C07C 51/12; C07C 51/47; C07C 51/487; C07C 53/08
WO2016066752,PCT/EP2015/075135,29.10.2015,WO,METHOD AND DEVICE FOR TREATING BIOMASS AND ORGANIC WASTE,C12M 1/33; C12M 1/00; C12P 7/10; C07C 29/00; C10G 3/00
WO2013019232,PCT/US2011/046491,03.08.2011,WO,REDUCING ACETALS DURING ETHANOL SEPARATION PROCESS,C07C 29/149; C07C 29/80; C07C 31/08
WO2006065579,PCT/US2005/044044,01.12.2005,WO,DESIZING PROCESS,C12P 1/00
WO2018001982,PCT/EP2017/065742,26.06.2017,WO,"METHOD FOR THE PRODUCTION OF BUTADIENE FROM ETHANOL, INCORPORATING EXTRACTIVE DISTILLATION",C07C 1/20; C07C 7/04; C07C 7/08; C07C 11/167
WO2017103564,PCT/GB2016/053725,28.11.2016,WO,INTEGRATED PROCESS FOR THE PRODUCTION OF FORMALDEHYDE-STABILISED UREA,C07C 273/04; C07C 273/14
WO2021257843,PCT/US2021/037850,17.06.2021,WO,NON-PORCINE FORMULATIONS AND METHODS THEREOF,A61K 9/22; A61K 38/46; A61K 38/53; C12N 9/14; C12N 9/20
WO2014186565,PCT/US2014/038181,15.05.2014,WO,METHODS OF PRECONDITIONING PRETREATED CELLULOSIC MATERIAL,C12P 19/14
WO2014100424,PCT/US2013/076589,19.12.2013,WO,SYSTEM AND PROCESS FOR OBTAINING PRODUCTS FROM BIOMASS,C07C 51/44; C07C 53/08; C07C 7/04; B01J 19/24
WO2021247885,PCT/US2021/035730,03.06.2021,WO,RNAI CONSTRUCTS FOR INHIBITING HSD17B13 EXPRESSION AND METHODS OF USE THEREOF,C12N 15/113
WO2019108233,PCT/US2017/064338,01.12.2017,WO,CONTINUOUS PROCESSES FOR HIGHLY SELECTIVE CONVERSION OF SUGARS TO PROPYLENE-GLYCOL OR MIXTURES OF PROPYLENE-GLYCOL AND ETHYLENE-GLYCOL,C07C 29/141; C07C 29/00
WO2009010231,PCT/EP2008/005638,10.07.2008,WO,PROCESS FOR THE PRODUCTION OF TERTIARY ALCOHOLS,C07B 49/00; C07C 29/147; C07D 215/18; C07C 31/135; C07C 31/12
WO2017051008,PCT/EP2016/072763,23.09.2016,WO,CONVERSION OF BIOMASS INTO METHANE,C10G 1/08; C07C 1/20; C07C 4/00; C07C 9/04
WO2014113571,PCT/US2014/011859,16.01.2014,WO,ACYL-ACP REDUCTASE WITH IMPROVED PROPERTIES,C12N 9/02; C12N 15/53; C12P 7/04
WO2018099954,PCT/EP2017/080790,29.11.2017,WO,FERMENTATION PROCESS,C12P 7/40; C12P 7/56
WO2011019403,PCT/US2010/002239,13.08.2010,WO,APPARATUS AND PROCESS FOR FERMENTATION OF BIOMASS HYDROLYSATE,C12P 1/00; C12P 7/10
WO2013086499,PCT/US2012/068756,10.12.2012,WO,TRANSGENIC PLANTS HAVING ALTERED BIOMASS COMPOSITION,A01H 5/00; C12N 15/29
WO2010118022,PCT/US2010/030090,06.04.2010,WO,SYSTEM AND METHOD FOR CONDITIONING BIOMASS-DERIVED SYNTHESIS GAS,C10J 1/24; C10J 1/00; C10L 3/00
WO2019036468,PCT/US2018/046701,14.08.2018,WO,PROCESS FOR OBTAINING MALTODEXTRIN AND MALTODEXTRIN,C08B 30/18; C08L 3/02; C12P 19/14; C12P 19/20
WO2011097189,PCT/US2011/023272,01.02.2011,WO,PROCESS FOR PURIFYING ETHANOL,C07C 29/149; C07C 29/80; C07C 31/08
BR6024258,8304389,15.08.1983,BR,COMPOSICAO DE COMBUSTIVEL LIQUIDO,C07D 211/00; C07D 211/42; C07D 211/46; C07D 295/00; C07D 295/088; C07D 307/00; C07D 307/18; C10L 1/00; C10L 1/02; C10L 1/10; C10L 1/23; C10L 1/233; F02B 1/00; F02B 1/04; F02B 3/00; F02B 3/06
WO2012019305,PCT/CA2011/050490,11.08.2011,WO,METHOD FOR DILUTE ACID PRETREATMENT OF LIGNOCELLULOSIC FEEDSTOCKS,C12P 19/14; C08H 8/00; C12P 19/02; C13K 1/02; C12P 7/10; D21C 3/00
BR369801154,US2020052519,24.09.2020,BR,PROCESSO CONTÍNUO,B01J 23/652; C07C 29/132; C07C 29/74
WO2008039756,PCT/US2007/079392,25.09.2007,WO,"PRODUCTION OF GASOLINE, DIESEL, NAPHTHENES AND AROMATICS FROM LIGNIN AND CELLULOSIC WASTE BY ONE STEP HYDROCRACKING",C07C 1/00; C07C 4/00
WO2013080203,PCT/IL2012/050481,27.11.2012,WO,"ISOLATED POLYNUCLEOTIDES AND POLYPEPTIDES, AND METHODS OF USING SAME FOR INCREASING NITROGEN USE EFFICIENCY, YIELD, GROWTH RATE, VIGOR, BIOMASS, OIL CONTENT, AND/OR ABIOTIC STRESS TOLERANCE",A01H 5/00; C12N 15/82
WO2013190874,PCT/JP2013/058944,27.03.2013,WO,BIOMASS PROCESSING DEVICE AND PROCESSING METHOD,C12M 1/00; B09B 3/00; C12P 19/14
WO2010020941,PCT/IB2009/053633,18.08.2009,WO,"ISOLATED POLYPEPTIDES AND POLYNUCLEOTIDES USEFUL FOR INCREASING NITROGEN USE EFFICIENCY, ABIOTIC STRESS TOLERANCE, YIELD AND BIOMASS IN PLANTS",C12N 15/82; C07H 21/04
WO2010120939,PCT/US2010/031108,14.04.2010,WO,METHODS OF MICROBIAL OIL EXTRACTION AND SEPARATION,C12P 7/64
WO2020006251,PCT/US2019/039536,27.06.2019,WO,METHODS FOR RECOVERING WATER-IMMISCIBLE ISOPRENOID COMPOUNDS FROM MICROBIAL BIOMASS,C12P 5/02; C12R 1/865
WO2021146013,PCT/US2020/065092,15.12.2020,WO,PROCESS CONTROL FOR BIOCONVERSIONS,C12P 7/06; C12Q 3/00; C12N 1/20
WO2012093355,PCT/IB2012/050028,03.01.2012,WO,PROCESS INCLUDING THE METERED ADDITION OF RAW MATERIAL AND ENZYME FOR THE PRODUCTION OF HIGHLY CONCENTRATED GLUCOSE SYRUPS AND MALTODEXTRINS FROM STARCHES,C12P 19/20; C13K 1/06; C08B 30/18
BR6132884,,19.01.1995,BR,"Processo para modernização ""In-Situ"" de reator e para realizar reações de síntese exotérmica heterogênea",B01J 8/00; B01J 8/00; B01J 8/04; B01J 8/04; C07C 29/00; C07C 29/151; C07C 29/152
WO2021067294,PCT/US2020/053312,29.09.2020,WO,"SIMULTANEOUS DEHYDRATION, DIMERIZATION, AND METATHESIS OF C2-C5 ALCOHOLS",C07C 1/24; C07C 11/04; C07C 11/06; C07C 11/09; C07C 11/08; C07C 11/107; C07C 1/20; C10G 3/00
WO2009089185,PCT/US2009/030162,05.01.2009,WO,TRANSGENIC PHOTOSYNTHETIC MICROORGANISMS AND PHOTOBIOREACTOR,C12M 1/00; C12N 1/21; C12N 1/13; C12N 15/00; C12P 19/00
WO2019121752,PCT/EP2018/085606,18.12.2018,WO,METHOD OF ISOLATING LIPIDS FROM A LIPIDS CONTAINING BIOMASS,C12P 7/64
WO2020126921,PCT/EP2019/085114,13.12.2019,WO,PROCESS FOR PRODUCING BUTADIENE FROM ETHANOL WITH IN SITU REGENERATION OF THE CATALYST OF THE SECOND REACTION STEP,C07C 45/00; C07C 1/207; C07C 47/06; C07C 11/167; B01J 38/02; B01J 38/24
WO2010103137,PCT/ES2009/070063,13.03.2009,WO,INDUSTRIAL PRODUCTION OF RECOMBINANT LYSOSOMAL ENZYMES IN INSECT LARVAE,C12N 9/24; C12N 15/866; A61K 38/46
WO2013074277,PCT/US2012/062481,29.10.2012,WO,CONTROLLING BACTERIAL BIOFILMS IN ETHANOL PRODUCTION,C12P 7/06; C12P 7/10; C12N 1/20; C12N 1/22; A23K 1/00; C12R 1/225; C12R 1/19; C12R 1/42; C12R 1/145; C12R 1/44; C12R 1/02; C12R 1/07
WO2020037098,PCT/US2019/046601,15.08.2019,WO,NOVEL ORGANOLEPTIC COMPOUNDS,C07C 31/13; C07C 43/184; C11B 9/00; A61K 8/34; A61Q 13/00
WO2011097186,PCT/US2011/023269,01.02.2011,WO,PROCESS FOR RECOVERING ETHANOL,C07C 29/149; C07C 29/80; C07C 29/84; C07C 31/08
BR6102864,91   9100669,19.02.1991,BR,"COMPOSICOES HERBICIDAS,INTERMEDIARIO QUIMICO,PROCESSO PARA CONTROLAR SELETIVAMENTE VEGETACAO INDESEJAVEL NA PRESENCA DE GRAOS DE CEREAL,PROCESSO PARA O CONTROLE SELETIVO DE VEGETACAO INDESEJAVEL EM ARROZ REPLANTADO OU SEMEADO DIRETAMENTE E PROCESSO PARA PREPARACAO DE 1-((O-CICLOPROPILCARBONIL)FENIL)SULFANOIL)-3-(4,6-DIMETOXI-2-PIRIMIDINIL)UREA",A01N 47/34; A01N 47/28; A01N 47/36; A01P 13/00; A01P 13/00; C07C 225/00; C07C 225/22; C07D 239/00; C07D 239/46; C07D 239/52; C07D 521/00; C07D 521/00
WO2010132079,PCT/US2010/000769,15.03.2010,WO,INCREASED EXPRESSION OF TRANSHYDROGENASE GENES AND USE THEREOF IN ETHANOL PRODUCTION,C12P 7/06
WO2010123932,PCT/US2010/031796,20.04.2010,WO,COMPOSITIONS AND METHODS FOR FERMENTATION OF BIOMASS,C12P 7/06; C12P 7/10
WO2009149283,PCT/US2009/046296,04.06.2009,WO,SACCHARIFICATION ENZYME COMPOSITION AND METHOD OF SACCHARIFICATION THEREOF,C12P 7/00
WO2012050114,PCT/JP2011/073396,12.10.2011,WO,"METHOD FOR SUBJECTING SOLID BIOMASS TO SACCHARIFICATION PRETREATMENT, APPARATUS THEREFOR, AND METHOD FOR SACCHARIFICATION OF SOLID BIOMASS",C12P 19/02; C07H 3/02; C07H 3/06
WO2018153625,PCT/EP2018/052355,31.01.2018,WO,PROCESS FOR METHANOL PRODUCTION,C07C 29/151; C07C 31/04
WO2014176531,PCT/US2014/035506,25.04.2014,WO,CO-SOLVENT TO PRODUCE REACTIVE INTERMEDIATES FROM BIOMASS,C12P 7/10
WO2010053989,PCT/US2009/063275,04.11.2009,WO,BIOMASS CONVERSION PROCESS,C07C 1/00
BR6124558,,26.04.1994,BR,"Alcool acetilênico inibidor de reação de hidrossililação, composições endurecíveis contendo o mesmo, componente à base do mesmo e, processo para tornar artigos não aderentes a superfícies às quais eles adeririam normalmente",C07C 33/00; C07C 33/042; C07C 33/24; C08G 77/00; C08G 77/06; C08K 5/00; C08K 5/05; C08L 83/00; C08L 83/04; C08L 83/07; C09D 7/12; C09D 7/12; C09D 183/04; C09D 183/04; C09J 7/02; C09J 7/02
WO2013043286,PCT/US2012/051397,17.08.2012,WO,ISOBUTANOL COMPOSITIONS FOR FUEL BLENDING AND METHODS FOR THE PRODUCTION THEREOF,C10L 1/02
WO2014197514,PCT/US2014/040760,03.06.2014,WO,"METHODS FOR PRODUCING FUELS, GASOLINE ADDITIVES, AND LUBRICANTS",C07D 307/46; C07C 45/74; C07C 49/203; C07C 45/66; C07C 49/597; C07C 29/17; C07C 35/06; C07C 1/22; C07C 13/20; C07C 45/71; C07C 49/17; C07C 47/19; C10L 1/185; C10G 3/00
WO2018166873,PCT/EP2018/055648,07.03.2018,WO,"CO-PRODUCTION OF METHANOL, AMMONIA AND UREA",C07C 273/04; C07C 273/10; C01C 1/04; C07C 29/15; C07C 29/151; C01B 3/02
WO2009089630,PCT/CA2009/000053,16.01.2009,WO,CELLULASE VARIANTS WITH REDUCED INHIBITION BY GLUCOSE,C12N 9/42; C12N 1/15; C12N 1/19; C12N 15/56; C12N 15/80; C12P 19/02
WO2013107948,PCT/FR2012/000515,11.12.2012,WO,"METHOD FOR PREPROCESSING LIGNOCELLULOSIC BIOMASS WITH A HYDRATED INORGANIC SALT, INCLUDING A PRELIMINARY ACID HYDROLYSIS STEP",C12P 7/10; C12P 19/02; C12P 19/14; C07D 307/50; C07H 1/06; C07H 1/08; C07H 3/02; C07H 3/04; C13K 1/02; D21C 3/02; D21C 3/18; D21C 3/20; C12P 19/04
BR6160654,,02.10.1996,BR,Dispersants copoliméricos via polímeros de propeno terminados com vinila,C10L 1/10; C10L 1/192; C08F 8/00; C08F 8/00; C08F 8/46; C08F 10/00; C08F 10/06; C08F 255/00; C08F 255/00; C08F 290/00; C08F 290/00; C08F 293/00; C08F 293/00; C08F 297/00; C08F 297/00; C10L 1/196; C10L 10/00; C10L 10/08; C10L 10/08; C10L 10/18; C10M 143/00; C10M 143/04; C10M 145/00; C10M 145/10; C10M 149/00; C10M 149/06; C10M 149/22; C10N 30/04; C10N 40/25
WO2021156179,PCT/EP2021/052262,01.02.2021,WO,PROCESS AND REACTION SYSTEM FOR THE PREPARATION OF METHANOL,B01J 8/04; C07C 29/152; C07C 31/04
WO2010014678,PCT/US2009/052063,29.07.2009,WO,POLY(HYDROXYCARBOXYLIC ACID) AMIDE SALT DERIVATIVE AND LUBRICATING COMPOSITION CONTAINING IT,C10L 1/238; C10L 1/00; C10L 1/224; C08G 63/91; C08G 63/685; C10M 149/14; C10M 149/22; C10L 10/02; C10M 161/00
WO2006048720,PCT/IB2005/003237,29.10.2005,WO,AN EFFICIENT METHOD FOR PREPARATION OF (S)-3-[(1-DIMETHYL AMINO)ETHYL]-PHENYL-N-ETHYL-N-METHYL-CARBAMATE,C07C 269/04; C07C 269/00; C07C 271/44
WO2022067450,PCT/CL2020/050112,02.10.2020,WO,SYSTEM FOR WASHING BIOLOGICAL WASTE TO RECOVER SAME AS SOLID BIOFUEL,A01C 3/00; B01F 5/02; B01J 19/00; B09B 3/00; C02F 11/00; C02F 11/02; C02F 11/06; C02F 3/12; C02F 3/20; C05F 3/00; C05F 3/02; C05F 3/06; C10L 5/02
WO2019005755,PCT/US2018/039443,26.06.2018,WO,POLYPEPTIDES HAVING TREHALASE ACTIVITY AND POLYNUCLEOTIDES ENCODING SAME,C07K 14/39; C12P 19/14; C12N 9/24; C07K 14/37; C12P 7/10
WO2016056650,PCT/JP2015/078754,09.10.2015,WO,NOVEL GENE FOR INCREASING PLANT BIOMASS AND USE THEREFOR,C12N 15/09; A01H 1/00; A01H 5/00; C12N 1/15; C12N 1/19; C12N 1/21; C12N 5/04; C12N 5/10; C12Q 1/68
WO2020009964,PCT/US2019/040070,01.07.2019,WO,XYLANASE-CONTAINING FEED ADDITIVES FOR CEREAL-BASED ANIMAL FEED,C12N 9/24; A23K 20/189
WO2014033714,PCT/IL2013/050725,26.08.2013,WO,"ISOLATED POLYNUCLEOTIDES, POLYPEPTIDES AND METHODS OF USING SAME FOR INCREASING ABIOTIC STRESS TOLERANCE, BIOMASS AND YIELD OF PLANTS",A01H 5/00; C12N 15/82; C12N 15/29; C07K 14/415
WO2010080752,PCT/US2010/020094,05.01.2010,WO,METHOD FOR RECOVERING A NATURAL GAS CONTAMINATED WITH HIGH LEVELS OF CO2,C07C 7/11; C07C 29/48; C10G 5/00; C07C 31/04
WO2021093943,PCT/EP2019/081081,12.11.2019,WO,GENE FOR RESISTANCE TO A PATHOGEN OF THE GENUS HETERODERA,C12N 15/82
WO2016145350,PCT/US2016/022080,11.03.2016,WO,MULTI-STAGE ENZYMATIC HYDROLYSIS OF LIGNOCELLULOSIC BIOMASS,C12P 19/14; C12P 7/06
WO2015063411,PCT/FR2014/052745,28.10.2014,WO,DEVICE AND METHOD FOR PRODUCING SUBSTITUTE NATURAL GAS AND NETWORK COMPRISING SAME,C10J 3/00; C10L 3/08
WO2020055963,PCT/US2019/050553,11.09.2019,WO,USE OF DIVIDED WALL TECHNOLOGY TO PRODUCE HIGH PURITY METHANOL,C07C 1/20; C07C 7/08; C07C 11/09; C07C 29/84; C07C 31/04
WO2013117295,PCT/EP2013/000142,18.01.2013,WO,TRANSVINYLATION AS A FIRST STAGE OF COUPLING PRODUCTION OF VINYL ESTERS AND ACETIC ACID OR PROPIONIC ACID REACTION PRODUCTS,C07C 67/10; C07C 69/01; C07C 69/24; C07C 69/78; C07C 51/09; C07C 53/08; C07C 53/122; C07C 67/54; C07C 67/055; C07C 67/08; C07C 29/149; C07C 31/08; C07C 31/10; C07C 51/02; C07C 53/12
WO2010051627,PCT/CA2009/001575,04.11.2009,WO,ENHANCED ETHANOL FERMENTATION USING BIODIGESTATE,C12P 7/06; A23K 1/06; C05F 5/00; C12P 1/00; C12P 19/14; C12P 7/08; C13K 1/02
BR5924218,74       755,01.02.1974,BR,APERFEICOAMENTO EM PROCESSO PARA RUPTURA DA MEMBRANA CELULAR DE MICRORGANISMOS,C12N 1/00; C12N 1/00; C12N 1/06; C12N 1/06
WO2016185801,PCT/JP2016/059939,28.03.2016,WO,METHOD FOR PRODUCING MODIFIED XYLOPOLYSACCHARIDES,C08B 37/00; C12P 19/14
WO2015066492,PCT/US2014/063460,31.10.2014,WO,METHODS OF SACCHARIFYING AND FERMENTING A CELLULOSIC MATERIAL,C12P 19/02; C12P 19/14; C12P 7/10
WO2016145530,PCT/CA2016/050291,16.03.2016,WO,PROCESS COMPRISING SULFUR DIOXIDE AND/OR SULFUROUS ACID PRETREATMENT AND ENZYMATIC HYDROLYSIS,C12P 7/10; C08H 8/00; C12P 1/00; C12P 19/02; C12P 19/14; C12P 7/02; D21C 1/04
WO2011126654,PCT/US2011/027854,10.03.2011,WO,BIPHASIC SUPERCRITICAL CARBON DIOXIDE-WATER PRETREATMENT OF LIGNOCELLULOSIC BIOMASS,C12P 7/10
BR6182583,,09.01.1998,BR,Produto de cereal contendo probióticos,A23K 1/00; A23K 1/00; A23K 1/16; A23K 1/16; A23K 1/18; A23K 1/18; A23L 1/03; A23L 1/03; A23L 1/164; A23L 1/164; A23L 1/18; A23L 1/18; C12N 1/20; C12N 1/20
WO2012138629,PCT/US2012/031947,03.04.2012,WO,AGROBACTERIUM-MEDIATED TRANSFORMATION OF DICOT PLANTS,C12N 1/20; C12N 15/82; A01H 1/00
WO2013011208,PCT/FR2012/000279,09.07.2012,WO,LOW-ENERGY CONSUMPTION METHOD FOR DEHYDRATING ETHANOL INTO ETHYLENE,C07C 1/24; C07C 11/04
WO2013053740,PCT/EP2012/070035,10.10.2012,WO,PROCESS FOR PREPARING JET FUEL FROM MOLECULES DERIVED FROM BIOMASS,C07C 2/50; C07C 2/52; C07C 4/06; C07C 5/03; C10G 1/00; C10G 45/32; C10M 107/02; C10M 109/02; C07C 13/20; C07C 13/18; C07C 9/16; C07C 9/18
BR6335856,PI 0308936-3,27.03.2003,BR,interações da proteìna da pancortina - pablo e métodos de uso das mesmas,A01K 67/027; A01K 67/027; A61K 31/7088; A61K 31/7088; A61K 38/00; A61K 38/00; A61K 45/00; A61K 45/00; A61K 48/00; A61K 48/00; A61P 9/00; A61P 9/10; A61P 17/00; A61P 17/06; A61P 35/00; A61P 35/00; A61P 43/00; A61P 43/00; C07K 14/435; C07K 14/47; C07K 16/18; C07K 16/18; C07K 19/00; C07K 19/00; C12N 1/15; C12N 1/15; C12N 1/19; C12N 1/19; C12N 1/21; C12N 1/21; C12N 5/10; C12N 5/10; C12N 15/09; C12N 15/09; C12P 21/02; C12P 21/02; C12P 23/00; C12P 23/00; C12Q 1/02; C12Q 1/02; C12Q 1/68; C12Q 1/68
WO2010026412,PCT/GB2009/051086,28.08.2009,WO,PROCESS FOR THE PURIFICATION OF METHANOL BY DISTILLATION,C07C 31/04; C07C 29/80; C07C 29/151
WO2012052204,PCT/EP2011/063490,04.08.2011,WO,PROCESS AND PLANT FOR THE PRODUCTION OF METHANOL WITH ISOTHERMAL CATALYTIC BEDS,B01J 8/04; C07C 29/152; C07C 31/04
WO2014016065,PCT/EP2013/062892,20.06.2013,WO,METHOD AND APPARATUS FOR KILN DRYING OF MATERIAL FOR KILN DRYING,A23B 9/08; B65G 69/00; C12C 1/073; C12C 1/135; C12C 1/15
WO2014156858,PCT/JP2014/057454,19.03.2014,WO,METHOD FOR IMPROVING STRENGTH OF HYDRAULIC COMPOSITION HARDENED PRODUCT,C04B 24/02; C04B 7/52; C04B 24/12; C04B 24/16; C04B 28/02; C04B 103/52; C07C 41/50; C07C 43/317
WO2010055495,PCT/IB2009/055083,16.11.2009,WO,METHODS AND COMPOSITIONS FOR ENHANCED BACTERIAL HYDROLYSIS OF CELLULOSIC FEEDSTOCKS,C12P 7/10; C12P 19/14
WO2016132092,PCT/GB2015/054083,18.12.2015,WO,INTEGRATED PROCESS FOR THE PRODUCTION OF FORMALDEHYDE-STABILIZED UREA,C07C 273/14; C01B 3/02; C01C 1/04; C07C 29/151; C07C 45/38; C07C 273/04
WO2016168195,PCT/US2016/027130,12.04.2016,WO,CONVERTING BIOMASS TO FERMENTATIVE PRODUCTS,C12P 19/02; C12P 19/14; D21C 1/04; C04B 7/12; C04B 14/10
WO2012062961,PCT/FI2011/050982,07.11.2011,WO,A METHOD FOR RECOVERY OF OIL FROM BIOMASS,C11B 1/10; C12P 7/64; C11B 1/02
WO2016068223,PCT/JP2015/080490,29.10.2015,WO,METHOD FOR PRODUCING SUGAR SOLUTION AND XYLOOLIGOSACCHARIDE,C12P 19/14
BR6104536,91   9104119,25.09.1991,BR,"HERBICIDA,COMPOSICAO HERBICIDA DE CEREAL E PROCESSO PARA CONTROLAR UMA ERVA DANINHA INDESEJADA",A01N 47/28; A01N 47/36; A01P 13/00; A01P 13/00; C07C 311/00; C07C 311/52; C07C 311/56; C07D 235/00; C07D 235/00; C07D 235/28; C07D 239/00; C07D 239/46; C07D 239/47; C07D 277/00; C07D 277/00; C07D 487/00; C07D 487/04; C07D 513/00; C07D 513/04; C07D 521/00; C07D 521/00
